0	49510	158.0	108.0
12	49510	162.0	110.0
24	49510	164.0	110.0
36	49510	165.0	110.0
48	49510	171.0	111.0
60	49510	174.0	112.0
72	49510	177.0	113.0
84	49510	183.0	113.0
96	49510	185.0	114.0
108	49510	189.0	116.0
120	49510	192.0	117.0
132	49510	196.0	118.0
144	49510	198.0	118.0
156	49510	202.0	120.0
168	49510	205.0	121.0
180	49510	209.0	122.0
192	49510	212.0	123.0
204	49510	215.0	124.0
216	49510	219.0	124.0
228	49510	222.0	126.0
240	49510	224.0	127.0
252	49510	227.0	128.0
264	49510	230.0	130.0
276	49510	235.0	132.0
288	49510	236.0	133.0
300	49510	237.0	135.0
312	49510	237.0	137.0
324	49510	237.0	139.0
336	49510	237.0	140.0
348	49510	238.0	141.0
360	49510	238.0	143.0
372	49510	239.0	145.0
384	49510	239.0	148.0
396	49510	237.0	150.0
408	49510	237.0	152.0
420	49510	236.0	154.0
432	49510	235.0	156.0
444	49510	233.0	159.0
456	49510	232.0	160.0
468	49510	229.0	162.0
480	49510	227.0	164.0
492	49510	224.0	165.0
504	49510	220.0	167.0
516	49510	217.0	168.0
528	49510	212.0	170.0
540	49510	208.0	171.0
552	49510	204.0	173.0
564	49510	199.0	174.0
576	49510	196.0	175.0
588	49510	193.0	177.0
600	49510	189.0	177.0
612	49510	187.0	180.0
624	49510	187.0	183.0
636	49510	189.0	187.0
648	49510	194.0	192.0
660	49510	201.0	197.0
672	49510	213.0	204.0
684	49510	230.0	213.0
696	49510	251.0	222.0
708	49510	280.0	235.0
720	49510	317.0	249.0
732	49510	363.0	270.0
744	49510	428.0	296.0
756	49510	532.0	335.0
768	49510	690.0	395.0
780	49510	964.0	501.0
792	49510	1039.0	541.0
0	49511	221.0	110.0
12	49511	224.0	110.0
24	49511	226.0	111.0
36	49511	230.0	111.0
48	49511	232.0	111.0
60	49511	235.0	113.0
72	49511	238.0	113.0
84	49511	241.0	115.0
96	49511	244.0	116.0
108	49511	247.0	117.0
120	49511	249.0	119.0
132	49511	252.0	119.0
144	49511	255.0	120.0
156	49511	259.0	121.0
168	49511	260.0	123.0
180	49511	263.0	124.0
192	49511	266.0	125.0
204	49511	267.0	125.0
216	49511	270.0	126.0
228	49511	273.0	128.0
240	49511	274.0	130.0
252	49511	276.0	130.0
264	49511	278.0	131.0
276	49511	280.0	131.0
288	49511	280.0	130.0
300	49511	279.0	128.0
312	49511	281.0	129.0
324	49511	281.0	129.0
336	49511	282.0	131.0
348	49511	284.0	135.0
360	49511	283.0	136.0
372	49511	286.0	141.0
384	49511	287.0	142.0
396	49511	285.0	140.0
408	49511	283.5	140.0
0	49513	279.0	116.0
12	49513	282.0	118.0
24	49513	286.0	118.0
36	49513	289.0	120.0
48	49513	294.0	121.0
60	49513	296.0	122.0
72	49513	299.0	124.0
84	49513	302.0	126.0
96	49513	305.0	126.0
108	49513	307.0	127.0
120	49513	312.0	129.0
132	49513	315.0	131.0
144	49513	317.0	132.0
156	49513	318.0	133.0
168	49513	320.0	136.0
180	49513	321.0	137.0
192	49513	323.0	139.0
204	49513	325.0	141.0
216	49513	327.0	142.0
228	49513	327.0	143.0
240	49513	330.0	146.0
252	49513	334.0	148.0
264	49513	338.0	151.0
276	49513	344.0	152.0
288	49513	349.0	154.0
300	49513	352.0	157.0
312	49513	356.0	159.0
324	49513	357.0	160.0
336	49513	360.0	164.0
