0	6	312.0	269.0
12	6	313.0	270.0
24	6	315.0	270.0
36	6	317.0	270.0
48	6	320.0	271.0
60	6	323.0	271.0
72	6	324.0	271.0
84	6	328.0	272.0
96	6	330.0	272.0
108	6	333.0	272.0
120	6	336.0	274.0
132	6	340.0	274.0
144	6	343.0	275.0
156	6	346.0	275.0
168	6	350.0	276.0
180	6	354.0	276.0
192	6	359.0	276.0
204	6	364.0	278.0
216	6	370.0	278.0
228	6	376.0	279.0
240	6	381.0	280.0
252	6	387.0	280.0
264	6	393.0	281.0
276	6	400.0	281.0
288	6	407.0	283.0
300	6	415.0	283.0
312	6	423.0	284.0
324	6	432.0	285.0
336	6	441.0	286.0
348	6	451.0	288.0
360	6	461.0	291.0
372	6	474.0	293.0
384	6	486.0	295.0
396	6	499.0	297.0
408	6	515.0	301.0
420	6	533.0	303.0
432	6	554.0	307.0
444	6	578.0	311.0
456	6	606.0	315.0
468	6	639.0	321.0
480	6	679.0	327.0
492	6	726.0	335.0
504	6	785.0	346.0
516	6	858.0	358.0
528	6	949.0	373.0
540	6	990.0	395.0
0	7	332.0	267.0
12	7	335.0	268.0
24	7	337.0	267.0
36	7	340.0	268.0
48	7	342.0	268.0
60	7	346.0	269.0
72	7	349.0	270.0
84	7	353.0	270.0
96	7	355.0	271.0
108	7	359.0	271.0
120	7	362.0	272.0
132	7	366.0	272.0
144	7	370.0	273.0
156	7	374.0	273.0
168	7	380.0	274.0
180	7	382.0	274.0
192	7	387.0	274.0
204	7	393.0	276.0
216	7	397.0	275.0
228	7	403.0	276.0
240	7	410.0	277.0
252	7	415.0	277.0
264	7	423.0	278.0
276	7	430.0	278.0
288	7	438.0	279.0
300	7	449.0	280.0
312	7	459.0	281.0
324	7	470.0	283.0
336	7	479.0	283.0
348	7	492.0	284.0
360	7	506.0	286.0
372	7	519.0	287.0
384	7	535.0	289.0
396	7	549.0	291.0
408	7	567.0	293.0
420	7	587.0	296.0
432	7	606.0	297.0
444	7	625.0	301.0
456	7	655.0	304.0
468	7	685.0	308.0
480	7	719.0	313.0
492	7	757.0	319.0
504	7	804.0	325.0
516	7	862.0	331.0
528	7	923.0	306.0
540	7	992.0	347.0
0	12	354.0	277.0
12	12	359.0	279.0
24	12	369.0	279.0
36	12	376.0	280.0
48	12	385.0	280.0
60	12	393.0	282.0
72	12	400.0	282.0
84	12	408.0	284.0
96	12	417.0	285.0
108	12	426.0	285.0
120	12	439.0	288.0
132	12	449.0	289.0
144	12	462.0	292.0
156	12	476.0	294.0
168	12	491.0	296.0
180	12	508.0	299.0
192	12	529.0	302.0
204	12	549.0	306.0
216	12	576.0	310.0
228	12	607.0	316.0
240	12	642.0	322.0
252	12	684.0	329.0
264	12	739.0	339.0
276	12	804.0	349.0
288	12	888.0	364.0
300	12	975.0	382.0
0	18	286.0	265.0
12	18	287.0	266.0
24	18	289.0	265.0
36	18	291.0	265.0
48	18	293.0	265.0
60	18	294.0	267.0
72	18	296.0	266.0
84	18	298.0	267.0
96	18	300.0	267.0
108	18	300.0	267.0
120	18	303.0	268.0
132	18	305.0	268.0
144	18	307.0	268.0
156	18	309.0	268.0
168	18	311.0	269.0
180	18	314.0	270.0
192	18	316.0	270.0
204	18	318.0	271.0
216	18	320.0	271.0
228	18	324.0	271.0
240	18	326.0	272.0
252	18	329.0	273.0
264	18	333.0	273.0
276	18	336.0	273.0
288	18	339.0	274.0
300	18	344.0	275.0
312	18	347.0	275.0
324	18	351.0	276.0
336	18	356.0	276.0
348	18	360.0	277.0
360	18	365.0	278.0
372	18	370.0	278.0
384	18	376.0	279.0
396	18	382.0	280.0
408	18	389.0	281.0
420	18	396.0	282.0
432	18	403.0	283.0
444	18	412.0	284.0
