12	269832	265.0	247.0
24	269832	265.0	246.0
36	269832	267.0	247.0
48	269832	267.0	247.0
60	269832	268.0	246.0
72	269832	269.0	247.0
84	269832	270.0	247.0
96	269832	270.0	247.0
108	269832	270.07142857142856	247.0
120	269832	270.92857142857144	247.0
132	269832	271.0	247.0
144	269832	273.0	247.0
156	269832	273.0	248.0
168	269832	274.0	248.0
180	269832	276.0	248.0
192	269832	276.0	249.0
204	269832	277.0	248.0
216	269832	278.0	248.0
228	269832	280.0	249.0
240	269832	282.0	249.0
252	269832	283.0	250.0
264	269832	283.0	250.0
276	269832	285.0	250.0
288	269832	287.0	250.0
300	269832	288.0	250.0
312	269832	289.0	250.0
324	269832	290.0	251.0
336	269832	292.0	251.0
348	269832	294.0	252.0
360	269832	296.0	252.0
372	269832	297.0	253.0
384	269832	298.0	253.0
396	269832	300.0	254.0
408	269832	302.0	254.0
420	269832	304.0	255.0
432	269832	307.0	255.0
444	269832	309.0	256.0
456	269832	312.0	256.0
468	269832	315.0	257.0
480	269832	319.0	257.0
492	269832	322.0	258.0
504	269832	326.0	258.0
516	269832	331.0	259.0
528	269832	336.0	260.0
540	269832	341.0	262.0
552	269832	346.0	262.0
564	269832	354.0	264.0
576	269832	360.0	265.0
588	269832	368.0	266.0
600	269832	376.0	268.0
612	269832	386.0	269.0
624	269832	396.0	271.0
636	269832	408.0	272.0
648	269832	421.0	275.0
660	269832	436.0	277.0
672	269832	454.0	281.0
684	269832	475.0	285.0
696	269832	499.0	290.0
708	269832	529.0	296.0
720	269832	566.0	304.0
732	269832	613.0	314.0
744	269832	677.0	328.0
756	269832	765.0	346.0
768	269832	897.0	376.0
780	269832	1005.0	425.0
204	269920	262.0	246.0
216	269920	262.0	245.0
228	269920	264.0	246.0
240	269920	265.0	247.0
252	269920	266.0	246.86206896551724
264	269920	266.0	246.44827586206895
276	269920	266.0	246.0344827586207
288	269920	267.0	247.0
300	269920	268.0	247.0
312	269920	268.0	247.0
324	269920	269.1578947368421	247.57894736842104
336	269920	270.42105263157896	248.21052631578948
348	269920	271.6842105263158	248.8421052631579
360	269920	272.0	249.0
372	269920	272.0	249.0
384	269920	274.0	249.0
396	269920	274.0	249.0
408	269920	276.0	249.0
420	269920	276.0	250.0
432	269920	278.0	250.0
444	269920	280.0	250.0
456	269920	281.0	251.0
468	269920	282.0	251.0
480	269920	284.0	250.0
492	269920	285.0	250.0
504	269920	287.0	251.0
516	269920	288.0	251.0
528	269920	289.0	251.0
540	269920	291.0	251.0
552	269920	292.0	252.0
564	269920	294.0	252.0
576	269920	297.0	253.0
588	269920	299.0	253.0
600	269920	300.0	254.0
612	269920	303.0	255.0
624	269920	306.0	255.0
636	269920	308.0	256.0
648	269920	312.0	257.0
660	269920	315.0	258.0
672	269920	318.0	258.0
684	269920	321.0	259.0
696	269920	325.0	260.0
708	269920	330.0	261.0
720	269920	336.0	262.0
732	269920	341.0	263.0
744	269920	347.0	264.0
756	269920	354.0	265.0
768	269920	361.0	267.0
780	269920	369.0	268.0
792	269920	379.0	270.0
804	269920	390.0	271.0
816	269920	402.0	273.0
828	269920	415.0	275.0
840	269920	431.0	278.0
852	269920	450.0	282.0
864	269920	471.0	286.0
876	269920	495.0	291.0
888	269920	525.0	298.0
900	269920	561.0	306.0
912	269920	608.0	316.0
924	269920	671.0	330.0
936	269920	757.0	349.0
948	269920	890.0	378.0
960	269920	1004.0	428.0
672	269984	254.0	246.0
684	269984	254.0	245.0
696	269984	254.0	245.0
708	269984	254.0	245.0
720	269984	255.0	246.0
732	269984	255.0	246.0
744	269984	255.0	245.0
756	269984	255.0	246.0
768	269984	256.0	247.0
780	269984	256.0	246.0
792	269984	257.0	247.0
804	269984	257.0	247.0
816	269984	258.0	246.0
828	269984	259.0	247.0
840	269984	259.0	247.0
852	269984	260.0	246.0
864	269984	261.0	247.0
876	269984	262.0	247.0
888	269984	263.0	247.0
900	269984	263.0	247.0
912	269984	265.0	246.0
924	269984	265.0	247.0
936	269984	266.0	248.0
948	269984	266.0	248.0
960	269984	268.0	248.0
972	269984	268.0	249.0
984	269984	269.0	249.0
996	269984	271.0	249.0
1008	269984	271.0	248.0
1020	269984	272.0	248.0
1032	269984	273.0	248.0
1044	269984	274.0	248.0
1056	269984	274.0	248.0
1068	269984	275.0	249.0
1080	269984	276.0	249.0
1092	269984	277.0	249.0
1104	269984	278.0	249.0
1116	269984	280.0	250.0
1128	269984	280.0	250.0
1140	269984	280.0	250.0
1152	269984	281.0	250.0
1164	269984	282.0	250.0
1176	269984	284.0	250.0
1188	269984	286.0	251.0
1200	269984	288.0	251.0
1212	269984	289.0	251.0
1224	269984	290.0	252.0
1236	269984	292.0	252.0
1248	269984	293.0	253.0
1260	269984	295.0	253.0
1272	269984	296.0	253.0
1284	269984	300.0	254.0
1296	269984	301.0	254.0
1308	269984	302.0	255.0
1320	269984	305.0	256.0
1332	269984	307.0	257.0
1344	269984	310.0	257.0
1356	269984	313.0	257.0
1368	269984	317.0	258.0
1380	269984	320.0	259.0
1392	269984	323.0	260.0
1404	269984	327.0	260.0
1416	269984	332.0	262.0
1428	269984	336.0	263.0
1440	269984	341.0	264.0
1452	269984	346.0	264.0
1464	269984	352.0	266.0
1476	269984	358.0	266.0
1488	269984	365.0	268.0
1500	269984	372.0	269.0
1512	269984	380.0	271.0
1524	269984	388.0	273.0
1536	269984	398.0	275.0
1548	269984	410.0	278.0
1560	269984	422.0	280.0
1572	269984	437.0	284.0
1584	269984	455.0	289.0
1596	269984	476.0	294.0
1608	269984	502.0	300.0
1620	269984	534.0	308.0
1632	269984	575.0	318.0
1644	269984	630.0	332.0
1656	269984	705.0	349.0
1668	269984	815.0	375.0
1680	269984	970.0	415.0
1692	269984	1044.0	493.0
708	269992	296.0	253.0
720	269992	299.0	252.0
732	269992	303.0	253.0
744	269992	305.0	253.0
756	269992	306.0	255.0
768	269992	310.0	256.0
780	269992	312.0	257.0
792	269992	314.0	257.0
804	269992	318.0	257.0
816	269992	323.0	259.0
828	269992	326.0	260.0
840	269992	331.0	261.0
852	269992	336.0	262.0
864	269992	342.0	263.0
876	269992	347.0	264.0
888	269992	354.0	266.0
900	269992	362.0	267.0
912	269992	370.0	268.0
924	269992	378.0	270.0
936	269992	389.0	271.0
948	269992	401.0	274.0
960	269992	413.0	276.0
972	269992	428.0	279.0
984	269992	446.0	283.0
996	269992	467.0	287.0
1008	269992	491.0	292.0
1020	269992	520.0	299.0
1032	269992	557.0	307.0
1044	269992	605.0	318.0
1056	269992	669.0	333.0
1068	269992	758.0	352.0
1080	269992	893.0	383.0
1092	269992	1006.0	436.0
720	269999	275.0	246.0
732	269999	275.0	246.0
744	269999	277.0	246.0
756	269999	278.0	247.0
768	269999	279.0	246.33333333333334
780	269999	279.8076923076923	247.0
792	269999	279.34615384615387	247.0
804	269999	279.0	247.0
816	269999	278.5833333333333	246.0
828	269999	279.0	247.0
840	269999	279.23809523809524	246.0
852	269999	279.8095238095238	246.0
864	269999	283.0	247.0
876	269999	283.42857142857144	246.0
888	269999	285.0	246.0
900	269999	285.1818181818182	246.0
912	269999	286.0	245.0
924	269999	287.875	246.0
936	269999	289.0	247.0
948	269999	290.8	247.0
960	269999	294.1666666666667	247.0
972	269999	296.44444444444446	247.55555555555554
984	269999	298.0	248.0
996	269999	299.0	247.0
1008	269999	300.0	247.0
1020	269999	301.0	248.0
1032	269999	303.0	249.0
1044	269999	304.0	248.0
1056	269999	303.0	249.0
1068	269999	302.0	248.0
1080	269999	306.0	249.0
1092	269999	306.0	250.0
1104	269999	307.0	250.0
1116	269999	308.0	250.0
1128	269999	310.0	251.0
1140	269999	310.0	251.0
1152	269999	312.0	252.0
1164	269999	313.0	253.0
1176	269999	315.0	252.0
1188	269999	316.0	253.0
1200	269999	319.0	253.0
1212	269999	319.0	254.0
1224	269999	321.0	255.0
1236	269999	323.0	256.0
1248	269999	325.0	256.0
1260	269999	329.0	257.0
1272	269999	333.0	258.0
1284	269999	337.0	259.0
1296	269999	342.0	260.0
1308	269999	346.0	262.0
1320	269999	352.0	263.0
1332	269999	358.0	264.0
1344	269999	365.0	265.0
1356	269999	371.0	266.0
1368	269999	380.0	268.0
1380	269999	389.0	270.0
1392	269999	399.0	272.0
1404	269999	411.0	274.0
1416	269999	424.0	276.0
1428	269999	441.0	279.0
1440	269999	458.0	283.0
1452	269999	479.0	288.0
1464	269999	506.0	293.0
1476	269999	538.0	302.0
1488	269999	577.0	309.0
1500	269999	632.0	322.0
1512	269999	704.0	338.0
1524	269999	809.0	360.0
1536	269999	965.0	397.0
1548	269999	1031.0	462.0
864	270027	295.0	245.0
876	270027	297.0	248.0
888	270027	299.0	248.0
900	270027	301.0	248.0
912	270027	303.0	248.0
924	270027	304.0	248.0
936	270027	306.0	248.0
948	270027	308.0	248.0
960	270027	310.0	249.0
972	270027	312.0	248.0
