0	180149	239.0	183.0
12	180149	243.0	185.0
24	180149	249.0	186.0
36	180149	255.0	186.0
48	180149	262.0	188.0
60	180149	269.0	189.0
72	180149	278.0	190.0
84	180149	286.0	191.0
96	180149	297.0	193.0
108	180149	308.0	195.0
120	180149	320.0	198.0
132	180149	333.0	200.0
144	180149	349.0	203.0
156	180149	369.0	205.0
168	180149	390.0	209.0
180	180149	415.0	213.0
192	180149	443.0	218.0
204	180149	482.0	224.0
216	180149	529.0	232.0
228	180149	587.0	242.0
240	180149	666.0	255.0
252	180149	769.0	271.0
264	180149	920.0	295.0
276	180149	1012.0	334.0
0	180152	195.0	177.0
12	180152	197.0	178.0
24	180152	198.0	178.0
36	180152	201.0	179.0
48	180152	204.0	180.0
60	180152	207.0	180.0
72	180152	211.0	180.0
84	180152	215.0	181.0
96	180152	220.0	182.0
108	180152	224.0	183.0
120	180152	229.0	184.0
132	180152	235.0	185.0
144	180152	242.0	185.0
156	180152	249.0	187.0
168	180152	256.0	188.0
180	180152	265.0	189.0
192	180152	273.0	190.0
204	180152	283.0	191.0
216	180152	295.0	193.0
228	180152	307.0	195.0
240	180152	323.0	197.0
252	180152	338.0	199.0
264	180152	356.0	202.0
276	180152	378.0	205.0
288	180152	402.0	208.0
300	180152	430.0	213.0
312	180152	465.0	219.0
324	180152	505.0	226.0
336	180152	556.0	233.0
348	180152	621.0	243.0
360	180152	706.0	256.0
372	180152	825.0	275.0
384	180152	974.0	303.0
0	180153	166.0	172.0
12	180153	167.0	173.0
24	180153	167.0	173.0
36	180153	167.0	173.0
48	180153	168.0	174.0
60	180153	169.0	174.0
72	180153	171.0	174.0
84	180153	174.0	175.0
96	180153	174.0	175.0
108	180153	177.0	175.0
120	180153	179.0	176.0
132	180153	181.0	176.0
144	180153	184.0	177.0
156	180153	186.0	177.0
168	180153	190.0	177.0
180	180153	191.0	178.0
192	180153	195.0	178.0
204	180153	198.0	179.0
216	180153	201.0	179.0
228	180153	203.0	180.0
240	180153	208.0	180.0
252	180153	212.0	179.0
264	180153	216.0	181.0
276	180153	221.0	181.0
288	180153	226.0	183.0
300	180153	232.0	184.0
312	180153	237.0	184.0
324	180153	243.0	185.0
336	180153	250.0	187.0
348	180153	256.0	187.0
360	180153	265.0	189.0
372	180153	274.0	190.0
384	180153	284.0	191.0
396	180153	295.0	193.0
408	180153	307.0	195.0
420	180153	321.0	196.0
432	180153	336.0	199.0
444	180153	353.0	201.0
456	180153	373.0	203.0
468	180153	396.0	208.0
480	180153	421.0	212.0
492	180153	452.0	217.0
504	180153	491.0	224.0
516	180153	538.0	232.0
528	180153	597.0	242.0
540	180153	676.0	254.0
552	180153	785.0	272.0
564	180153	946.0	298.0
576	180153	1021.0	345.0
0	180154	286.0	181.0
12	180154	297.0	182.0
24	180154	302.0	183.0
36	180154	310.0	185.0
48	180154	321.0	185.0
60	180154	334.0	187.0
72	180154	350.0	188.0
84	180154	366.0	190.0
96	180154	385.0	192.0
108	180154	404.0	193.0
120	180154	427.0	196.0
132	180154	450.0	198.0
144	180154	477.0	201.0
