48	334710	524.3333333333334	7.0
60	334710	542.25	10.1875
72	334710	557.25	12.4375
84	334710	537.0	15.0
96	334710	549.0	19.0
108	334710	517.0	23.0
120	334710	480.0	30.0
132	334710	481.0	40.0
144	334710	480.0	53.0
156	334710	491.0	69.0
168	334710	506.0	89.0
180	334710	530.0	116.0
192	334710	568.0	153.0
204	334710	607.0	198.0
216	334710	650.0	230.0
228	334710	692.0	255.0
240	334710	738.0	281.0
252	334710	792.0	309.0
264	334710	848.0	334.0
276	334710	908.0	349.0
288	334710	967.0	364.0
300	334710	980.0	378.0
168	334724	389.0	12.0
180	334724	401.0	34.0
192	334724	418.0	68.0
204	334724	435.0	108.5
216	334724	460.0	138.0
228	334724	477.0	158.0
240	334724	495.0	179.0
252	334724	514.0	202.0
264	334724	532.0	220.0
276	334724	547.0	226.0
288	334724	559.0	230.0
300	334724	565.0	232.0
312	334724	552.0	230.0
324	334724	565.0	230.0
336	334724	573.0	228.0
348	334724	575.0	226.0
360	334724	576.0	227.0
372	334724	580.0	225.0
384	334724	548.0	226.0
396	334724	545.0	228.0
408	334724	580.0	233.0
420	334724	597.0	235.0
432	334724	605.0	237.0
444	334724	618.0	240.0
456	334724	632.0	242.0
468	334724	654.0	247.0
480	334724	670.0	248.0
492	334724	697.0	251.0
504	334724	729.0	255.0
516	334724	761.0	259.0
528	334724	797.0	264.0
540	334724	839.0	267.0
552	334724	882.0	274.0
564	334724	931.0	281.0
576	334724	968.0	288.0
588	334724	982.0	304.0
168	334727	223.0	22.0
180	334727	230.0	46.0
192	334727	250.0	81.0
204	334727	268.0	122.0
216	334727	287.0	150.0
228	334727	300.0	171.0
240	334727	316.0	193.0
252	334727	333.0	216.0
264	334727	347.0	234.0
276	334727	359.0	240.0
288	334727	369.0	245.0
300	334727	373.0	247.0
312	334727	357.0	246.0
324	334727	368.0	246.0
336	334727	374.0	244.0
348	334727	373.0	244.0
360	334727	373.0	244.0
372	334727	375.0	244.0
384	334727	339.0	245.0
396	334727	333.0	247.0
