132	76	407.0	229.0
144	76	406.0	230.0
156	76	408.25	231.125
168	76	410.0	232.625
180	76	410.0	235.0
192	76	412.0	235.0
204	76	416.0	237.0
216	76	421.0	239.0
228	76	422.0	239.0
240	76	417.0	238.0
252	76	403.0	237.0
264	76	387.0	237.0
276	76	372.0	237.0
288	76	362.0	236.0
300	76	356.0	238.0
312	76	355.0	238.0
324	76	362.0	239.0
336	76	373.0	240.0
348	76	385.0	242.0
360	76	401.0	243.0
372	76	416.0	245.0
384	76	433.0	248.0
396	76	449.0	250.0
408	76	466.0	252.0
420	76	483.0	256.0
432	76	498.0	259.0
444	76	518.0	264.0
456	76	538.0	270.0
468	76	565.0	278.0
480	76	600.0	288.0
492	76	650.0	304.0
504	76	728.0	329.0
516	76	871.0	377.0
528	76	1024.0	489.0
240	112	476.0	238.0
252	112	465.0	237.0
264	112	453.0	236.0
276	112	441.0	237.0
288	112	436.0	237.0
300	112	433.0	238.0
312	112	436.0	239.0
324	112	447.0	239.0
336	112	462.0	240.0
348	112	481.0	243.0
360	112	504.0	244.0
372	112	525.0	246.0
384	112	550.0	248.0
396	112	577.0	251.0
408	112	605.0	253.0
420	112	636.0	256.0
432	112	673.0	260.0
444	112	715.0	266.0
456	112	767.0	273.0
468	112	834.0	281.0
480	112	930.0	294.0
432	171	446.875	232.0
444	171	455.0	233.0
456	171	462.0	234.0
468	171	467.0	234.0
480	171	473.0	234.33333333333334
492	171	479.0	235.0
504	171	487.0	235.5
516	171	494.0	236.0
528	171	502.0	236.0
540	171	510.0	238.0
552	171	519.0	238.0
564	171	526.0	239.0
576	171	534.0	241.0
588	171	539.0	242.0
600	171	544.0	244.0
612	171	549.0	245.0
624	171	555.0	247.0
636	171	561.0	248.0
648	171	567.0	250.0
660	171	577.0	253.0
672	171	588.0	255.0
684	171	605.0	259.0
696	171	627.0	263.0
708	171	655.0	269.0
720	171	697.0	277.0
732	171	757.0	288.0
744	171	849.0	305.0
756	171	975.0	333.0
528	196	457.0	234.0
540	196	461.75	234.75
552	196	467.0	235.0
564	196	472.0	236.0
576	196	473.5	236.5
588	196	477.0	237.0
600	196	477.0	238.0
612	196	476.0	238.0
624	196	477.0	239.0
636	196	474.0	240.0
648	196	472.0	241.0
660	196	470.0	241.0
672	196	469.0	243.0
684	196	469.0	244.0
696	196	468.0	244.0
708	196	470.0	246.0
720	196	474.0	248.0
732	196	479.0	249.0
744	196	485.0	251.0
756	196	491.0	253.0
768	196	500.0	256.0
780	196	512.0	260.0
792	196	527.0	265.0
804	196	545.0	271.0
816	196	568.0	279.0
828	196	601.0	290.0
840	196	652.0	307.0
852	196	735.0	336.0
864	196	891.0	389.0
876	196	1028.0	502.0
552	203	483.0	234.0
564	203	488.0	235.0
576	203	491.0	236.0
588	203	493.3333333333333	236.0
600	203	496.0	237.0
612	203	496.0	238.0
624	203	496.0	238.0
636	203	496.0	239.0
648	203	495.0	240.0
660	203	493.0	241.0
672	203	493.0	243.0
684	203	496.0	244.0
696	203	498.0	245.0
708	203	502.0	246.0
720	203	506.0	248.0
732	203	516.0	249.0
744	203	527.0	252.0
756	203	539.0	254.0
768	203	555.0	258.0
780	203	575.0	263.0
792	203	603.0	269.0
804	203	638.0	278.0
816	203	691.0	290.0
828	203	772.0	309.0
840	203	912.0	343.0
840	259	452.0	234.0
852	259	452.0	235.0
864	259	454.0	235.0
876	259	458.0	235.0
888	259	460.0	236.0
900	259	463.0	237.0
912	259	467.0	238.0
924	259	470.0	240.0
936	259	475.0	241.0
948	259	478.0	241.0
960	259	484.0	243.0
972	259	490.0	244.0
984	259	498.0	246.0
996	259	507.0	249.0
1008	259	517.0	251.0
1020	259	529.0	253.0
1032	259	542.0	256.0
1044	259	559.0	261.0
1056	259	581.0	265.0
1068	259	610.0	272.0
1080	259	647.0	282.0
1092	259	703.0	295.0
1104	259	792.0	316.0
1116	259	920.5	354.5
948	295	446.0	234.0
960	295	449.0	234.0
972	295	452.7	234.7
984	295	455.0	236.0
996	295	457.0	235.0
1008	295	461.0	236.0
1020	295	462.0	237.0
1032	295	465.0	237.0
1044	295	468.0	237.0
1056	295	471.0	238.0
1068	295	475.0	239.0
1080	295	479.0	240.0
1092	295	484.0	241.0
1104	295	490.0	242.0
